epoch,train_loss,val_loss,val_macro_f1
1,1.0663128296534221,0.9977215230464935,0.3067162149913895
2,0.9160772893163893,1.0844942331314087,0.2686196623634558
3,0.855360726515452,1.1761318743228912,0.2528110844657607
4,0.8151717914475335,1.235444188117981,0.23950808393532852
5,0.7767187158266703,1.4324068129062653,0.18743439796071373
6,0.7254081103536818,1.3110875189304352,0.23760683760683762
7,0.6878945959938897,1.3112474977970123,0.26478232618583497
8,0.6360836757553948,1.4548198282718658,0.22672401527837058
9,0.5907331705093384,1.4604538679122925,0.30359533535597044
