epoch,train_loss,val_loss,val_macro_f1
1,1.0786671903398302,1.0309024453163147,0.3097961867192636
2,0.9267509513431125,1.102978229522705,0.27500374868795924
3,0.851804686917199,1.037693589925766,0.30853910407064883
4,0.7901459270053439,1.2039744853973389,0.19848245811734655
5,0.7206379506323073,1.1374408602714539,0.26876229830775283
6,0.6524106992615594,1.1827232241630554,0.2500777332327763
7,0.5961889492140876,1.5999638438224792,0.14237854679463277
8,0.5444446735911899,1.4999637603759766,0.1923366731406108
9,0.4777231183316972,1.8689857125282288,0.1418229651959441
